"user_id","num_clicks","num_sessions","avg_session_duration","user_category","current_age","avg_flight_duration_hrs","travel_perk","age_group","gender","married","has_children","home_country","home_airport","home_airport_lat","home_airport_lon","sign_up_date","num_trips","num_flights","money_spent_hotel","flights_from_home_airport","total_seats","total_flight_cost","unique_destinations","total_trips_overall","times_of_group_bookings","total_revenue_generated_married","more_than_one_international_trip"
"516039","96","9","80.33","Standard Travellers","17","0","10% off on taxi services","Under 18","F","false","false","usa","SNA","33.676","-117.868","2023-01-07","0","0","0","0","0","0","0","0","0","0","No"
"516177","154","8","142.88","Solo","51","128.00","Food vouchers","46-60","F","false","false","usa","PNE","40.082","-75.011","2023-01-07","3","6","620","3","3","1358.82","3","3","0","0","Yes"
"516178","139","8","129.13","Solo","29","56.00","Food vouchers","26-35","F","false","true","canada","YVR","49.195","-123.182","2023-01-07","3","6","130.00","3","3","1080.3540","3","3","0","0","Yes"
"516418","150","8","140.00","Solo","27","84.00","Food vouchers","26-35","F","true","false","usa","DAL","32.847","-96.852","2023-01-07","3","4","2089.50","2","3","1884.7640","2","3","1","3974.26","Yes"
"516528","124","8","115.38","Solo","54","136.00","Food vouchers","46-60","F","true","false","usa","LAS","36.08","-115.152","2023-01-07","3","6","4924","3","3","1349.0850","3","3","0","6273.09","Yes"
"516590","74","9","61.00","Solo","19","48.00","Food vouchers","18-25","F","false","false","usa","JAX","30.494","-81.688","2023-01-07","2","2","1149.0","1","1","192.234","1","2","0","0","Yes"
"516704","110","8","103.13","Solo","47","64.00","Food vouchers","46-60","F","true","false","usa","LGB","33.818","-118.151","2023-01-08","4","6","2687.0","3","3","1326.65","3","4","0","4013.65","Yes"
"516789","163","8","151.38","Solo","39","78.00","Food vouchers","36-45","F","false","false","usa","NCA","34.708","-77.439","2023-01-08","4","8","3730","4","6","6766.58","3","4","2","0","Yes"
"516833","113","8","105.38","Solo","19","136.00","Food vouchers","18-25","F","false","false","canada","YTZ","43.627","-79.396","2023-01-08","3","6","1866.00","3","4","1544.45","3","3","1","0","Yes"
"517393","110","8","102.75","Solo","36","120.00","Food vouchers","36-45","F","false","false","usa","BAD","32.502","-93.663","2023-01-08","1","2","248","1","1","333.55","1","1","0","0","Yes"
"517403","137","9","111.56","Solo","49","60.00","Food vouchers","46-60","F","true","true","canada","YKZ","43.862","-79.37","2023-01-08","4","5","5026.95","3","3","558.45","2","4","0","5585.40","Yes"
"517735","134","8","123.50","Weekenders","48","108.00","Event vouchers","46-60","F","true","true","usa","MEM","35.042","-89.977","2023-01-08","2","4","2964","2","3","872.2650","2","2","1","3836.27","Yes"
"517968","136","8","126.75","Solo","43","72.00","Food vouchers","36-45","F","true","false","usa","LGA","40.777","-73.872","2023-01-08","4","4","2633.85","2","2","539.62","2","4","0","3173.47","Yes"
"518527","202","8","189.00","Solo","44","100.80","Food vouchers","36-45","F","true","false","canada","YED","53.667","-113.467","2023-01-08","5","10","4306.0","5","8","4071.704000000000038844","5","5","2","8377.70","Yes"
"518867","115","8","106.75","Solo","34","72.00","Food vouchers","26-35","F","true","false","canada","YZD","43.742","-79.466","2023-01-09","2","4","333.00","2","3","3171.36","2","2","1","3504.36","Yes"
"518925","125","8","116.25","Standard Travellers","31","0","10% off on taxi services","26-35","F","false","true","usa","BAD","32.502","-93.663","2023-01-09","1","0","976","0","0","0","0","1","0","0","No"
"519117","133","8","124.63","Solo","46","120.00","Food vouchers","46-60","F","true","true","usa","SAT","29.534","-98.47","2023-01-09","4","8","2501.45","4","4","1014.6150","4","4","0","3516.07","Yes"
"519140","187","8","175.50","Solo","56","84.00","Food vouchers","46-60","F","true","false","usa","LGA","40.777","-73.872","2023-01-09","5","8","2191","4","5","844.45","4","5","1","3035.45","Yes"
"519383","82","9","131.86","Weekenders","33","0","Event vouchers","26-35","F","false","false","usa","POB","35.171","-79.014","2023-01-09","1","0","1140","2","0","0","0","1","0","0","Yes"
"519529","97","8","89.13","Solo","25","72.00","Food vouchers","18-25","M","true","true","canada","YQG","42.276","-82.956","2023-01-09","1","2","96","1","1","173.81","1","1","0","269.81","Yes"
"519722","90","8","83.50","Business","29","168.00","Access to Business Lounges","26-35","F","true","true","usa","JFK","40.64","-73.779","2023-01-09","3","2","2520","1","3","3515.76","1","3","1","6035.76","Yes"
"519859","107","8","99.25","Solo","42","158.40","Food vouchers","36-45","F","false","false","usa","NZY","32.699","-117.215","2023-01-09","5","10","5366.50","5","7","5223.378","4","5","2","0","Yes"
"520250","149","8","138.88","Solo","55","72.00","Food vouchers","46-60","M","true","false","usa","AUS","30.194","-97.67","2023-01-09","4","8","1398.30","4","5","2388.64","4","4","1","3786.94","Yes"
"520256","134","8","124.13","Solo","43","104.00","Food vouchers","36-45","F","true","false","usa","DAL","32.847","-96.852","2023-01-09","4","6","1919.00","3","4","702.01","3","4","1","2621.01","Yes"
"520327","126","8","117.38","Solo","25","36.00","Food vouchers","18-25","F","false","false","usa","LGA","40.777","-73.872","2023-01-09","2","4","226","2","2","1120.857","2","2","0","0","Yes"
"520696","362","8","1048.25","Solo","41","64.00","Food vouchers","36-45","F","false","false","usa","LNK","40.851","-96.759","2023-01-09","1","2","122","3","1","316.25","1","1","0","0","Yes"
"520877","141","8","131.00","Solo","50","128.00","Food vouchers","46-60","F","true","false","usa","GRR","42.881","-85.523","2023-01-09","3","6","1400","3","3","1213.15","3","3","0","2613.15","Yes"
"521066","146","8","135.63","Solo","41","84.00","Food vouchers","36-45","F","false","false","usa","TYS","35.812","-83.993","2023-01-10","4","8","2034.0","4","4","1459.69","4","4","0","0","Yes"
"521170","111","8","103.38","Solo","43","96.00","Food vouchers","36-45","M","false","false","usa","MDW","41.786","-87.752","2023-01-10","3","4","4866","2","5","3589.04","2","3","1","0","Yes"
"521201","55","8","51.25","Solo","58","72.00","Food vouchers","46-60","F","true","true","usa","MEM","35.042","-89.977","2023-01-10","1","2","63","1","1","242.0885","1","1","0","305.09","Yes"
"521416","102","8","96.25","Solo","47","48.00","Food vouchers","46-60","F","true","false","usa","JFK","40.64","-73.779","2023-01-10","3","6","813","3","4","658.00","3","3","1","1471.00","Yes"
"521814","160","8","148.63","Solo","42","88.00","Food vouchers","36-45","F","true","true","canada","YKZ","43.862","-79.37","2023-01-10","6","12","1835.60","6","7","3730.06","6","6","1","5565.66","Yes"
"522585","113","8","106.00","Solo","41","84.00","Food vouchers","36-45","M","true","true","canada","YED","53.667","-113.467","2023-01-10","2","4","920.60","2","2","992.652","2","2","0","1913.25","Yes"
"523057","66","8","61.38","Standard Travellers","68","0","10% off on taxi services","60+","F","false","false","usa","PWM","43.646","-70.309","2023-01-11","0","0","0","0","0","0","0","0","0","0","No"
"523513","127","8","118.13","Solo","54","176.00","Food vouchers","46-60","F","true","true","usa","JFK","40.64","-73.779","2023-01-11","3","6","4019","3","3","626.868","3","3","0","4645.87","Yes"
"523526","124","10","92.80","Business","28","72.00","Access to Business Lounges","26-35","F","false","false","usa","DEN","39.858","-104.667","2023-01-11","1","2","364","1","4","7160.24","1","1","1","0","Yes"
"523735","171","9","140.33","Business","55","96.00","Access to Business Lounges","46-60","F","true","true","canada","YOW","45.323","-75.669","2023-01-11","4","6","3175.6","3","6","8121.099","3","4","2","11296.70","Yes"
"523846","100","8","94.00","Solo","26","72.00","Food vouchers","26-35","M","false","true","canada","YUL","45.468","-73.741","2023-01-11","2","2","661.8","1","1","713.0","1","2","0","0","Yes"
"524031","114","8","107.25","Solo","37","102.00","Food vouchers","36-45","F","true","false","usa","DEN","39.858","-104.667","2023-01-11","4","8","1559","4","5","2357.8960","4","4","1","3916.90","Yes"
"524120","185","8","171.75","Solo","40","168.00","Food vouchers","36-45","F","false","false","usa","HNL","21.316","-157.927","2023-01-11","4","8","2857","4","4","4252.0710","4","4","0","0","Yes"
"524682","210","8","195.75","Business","48","84.00","Access to Business Lounges","46-60","F","true","false","usa","BHM","33.563","-86.753","2023-01-11","2","4","1224","2","3","1302.41","2","2","1","2526.41","Yes"
"525611","186","8","174.25","Solo","40","168.00","Food vouchers","36-45","F","false","false","usa","TNT","25.862","-80.897","2023-01-12","5","8","2680","4","4","1593.69","3","5","0","0","Yes"
"525684","116","8","109.50","Solo","51","80.00","Food vouchers","46-60","F","true","true","usa","TNT","25.862","-80.897","2023-01-12","4","6","3408.9","3","6","4745.528","3","4","2","8154.43","Yes"
"525734","122","8","113.50","Solo","35","120.00","Food vouchers","26-35","F","false","true","usa","HOU","29.645","-95.279","2023-01-12","2","2","1600","1","1","231.85","1","2","0","0","Yes"
"526905","100","8","92.38","Solo","53","84.00","Food vouchers","46-60","F","false","false","usa","UGN","42.422","-87.868","2023-01-12","5","8","2627.8","4","4","752.01","4","5","0","0","Yes"
"527389","89","8","83.00","Standard Travellers","34","0","10% off on taxi services","26-35","F","false","true","usa","BOS","42.364","-71.005","2023-01-13","2","0","696","0","0","0","0","2","0","0","No"
"527406","91","8","84.50","Solo","39","184.00","Food vouchers","36-45","F","false","false","usa","AUS","30.194","-97.67","2023-01-13","3","6","2429.20","3","3","1382.93","3","3","0","0","Yes"
"527536","119","8","111.88","Standard Travellers","75","288.00","10% off on taxi services","60+","F","true","false","usa","RIC","37.505","-77.319","2023-01-13","1","2","0","1","2","340.0","1","1","1","340.00","Yes"
"527564","143","8","133.50","Solo","37","72.00","Food vouchers","36-45","F","true","false","canada","YND","45.521","-75.564","2023-01-13","4","6","4204","3","3","1087.98","3","4","0","5291.98","Yes"
"528122","196","8","181.88","Solo","38","100.80","Food vouchers","36-45","F","false","true","canada","YYZ","43.677","-79.631","2023-01-13","5","10","6535.8","5","6","1924.071","5","5","1","0","Yes"
"528242","126","9","104.00","Solo","28","72.00","Food vouchers","26-35","M","true","true","usa","IND","39.717","-86.294","2023-01-13","3","6","370","3","3","529.05","3","3","0","899.05","Yes"
"528354","207","8","193.13","Solo","55","112.00","Food vouchers","46-60","M","true","true","canada","YQG","42.276","-82.956","2023-01-13","3","6","786.0","3","3","1216.09","3","3","0","2002.09","Yes"
"528816","164","8","152.13","Solo","54","172.80","Food vouchers","46-60","F","true","true","usa","SAT","29.534","-98.47","2023-01-13","5","10","14926","5","6","2133.95","5","5","1","17059.95","Yes"
"528844","123","9","101.78","Solo","36","72.00","Food vouchers","36-45","F","false","false","usa","IAH","29.98","-95.34","2023-01-13","2","4","669.75","2","3","2435.30","2","2","1","0","Yes"
"528906","107","8","99.38","Solo","34","144.00","Food vouchers","26-35","F","false","false","usa","PWM","43.646","-70.309","2023-01-13","1","2","368","1","1","77.86","1","1","0","0","Yes"
"528929","126","8","118.38","Solo","48","84.00","Food vouchers","46-60","F","false","true","usa","PIE","27.911","-82.687","2023-01-13","2","4","1722","2","2","1017.04","2","2","0","0","Yes"
"529224","164","8","151.38","Solo","55","60.00","Food vouchers","46-60","F","true","false","usa","LGA","40.777","-73.872","2023-01-14","7","12","3436","6","6","3267.13","6","7","0","6703.13","Yes"
"529249","112","8","104.38","Solo","51","64.00","Food vouchers","46-60","F","true","false","usa","DAL","32.847","-96.852","2023-01-14","3","6","428","3","4","2220.522","3","3","1","2648.52","Yes"
"529502","171","8","158.38","Solo","39","88.00","Food vouchers","36-45","F","true","false","usa","JFK","40.64","-73.779","2023-01-14","3","6","1274.8","3","4","2762.469","3","3","1","4037.27","Yes"
"529677","143","8","131.63","Standard Travellers","22","0","10% off on taxi services","18-25","F","false","true","canada","YMX","45.68","-74.039","2023-01-14","1","0","1730","0","0","0","0","1","0","0","No"
"529783","76","9","64.78","Standard Travellers","22","0","10% off on taxi services","18-25","F","false","false","usa","PHX","33.434","-112.008","2023-01-14","2","0","6300","0","0","0","0","2","0","0","No"
"530004","152","8","141.50","Solo","43","120.00","Food vouchers","36-45","M","false","false","usa","CVG","39.046","-84.662","2023-01-14","2","4","1572","2","2","515.564","2","2","0","0","Yes"
"530579","122","9","101.22","Solo","51","66.00","Food vouchers","46-60","F","true","false","usa","BFL","35.433","-119.057","2023-01-14","4","8","1407.8","4","8","8024.370","4","4","3","9432.17","Yes"
"530811","130","8","120.38","Business","18","216.00","Access to Business Lounges","18-25","F","false","true","canada","YTZ","43.627","-79.396","2023-01-14","3","2","1195","1","2","4528.32","1","3","1","0","Yes"
"531322","222","9","182.33","Solo","37","80.00","Food vouchers","36-45","F","false","true","canada","YHM","43.173","-79.935","2023-01-15","4","6","1964.10","3","3","1047.463","3","4","0","0","Yes"
"531557","165","8","152.50","Solo","49","120.00","Food vouchers","46-60","F","true","false","canada","YAV","50.056","-97.032","2023-01-15","6","11","5463.2","6","7","2741.0015","5","6","1","8204.20","Yes"
"531562","180","8","168.00","Standard Travellers","23","0","10% off on taxi services","18-25","F","false","true","usa","BTR","30.533","-91.149","2023-01-15","2","0","1292","0","0","0","0","2","0","0","No"
"531844","114","8","105.13","Solo","27","120.00","Food vouchers","26-35","F","false","true","usa","LCK","39.814","-82.928","2023-01-15","1","2","2313","1","1","82.04","1","1","0","0","Yes"
"532073","148","9","121.33","Solo","40","86.40","Food vouchers","36-45","F","false","false","usa","ATL","33.64","-84.427","2023-01-15","5","10","1889","5","5","993.152","4","5","0","0","Yes"
"532544","286","8","979.88","Solo","25","288.00","Food vouchers","18-25","F","false","false","usa","EWR","40.692","-74.169","2023-01-15","0","0","0","2","0","0","0","0","0","0","Yes"
"532742","207","8","191.13","Solo","42","80.00","Food vouchers","36-45","F","false","false","usa","JFK","40.64","-73.779","2023-01-15","3","6","726","3","3","1259.5660","3","3","0","0","Yes"
"532901","66","8","61.63","Solo","25","48.00","Food vouchers","18-25","F","false","false","usa","OKC","35.393","-97.601","2023-01-15","1","2","123","1","1","119.44","1","1","0","0","Yes"
"533575","132","8","122.13","Solo","36","90.00","Food vouchers","36-45","F","false","true","usa","IND","39.717","-86.294","2023-01-16","4","8","1013","4","4","613.812","4","4","0","0","Yes"
"533742","139","8","129.63","Solo","33","72.00","Food vouchers","26-35","M","true","true","usa","BIF","31.849","-106.38","2023-01-16","3","5","170","3","3","1000.290","3","3","0","1170.29","Yes"
"533782","102","8","94.50","Solo","53","132.00","Food vouchers","46-60","F","true","false","usa","HNL","21.316","-157.927","2023-01-16","3","4","2024","2","2","1848.24","2","3","0","3872.24","Yes"
"534742","111","8","102.25","Solo","70","48.00","Food vouchers","60+","F","false","false","usa","DAL","32.847","-96.852","2023-01-16","2","2","616","1","1","354.66","1","2","0","0","Yes"
"534986","218","8","203.00","Solo","60","144.00","Food vouchers","46-60","M","false","false","usa","OAK","37.721","-122.221","2023-01-16","4","8","2263.10","4","5","4098.15","4","4","1","0","Yes"
"535047","146","8","135.63","Solo","46","120.00","Food vouchers","46-60","F","false","true","usa","ROC","43.119","-77.672","2023-01-16","4","8","2625.6","4","5","2361.16","4","4","1","0","Yes"
"535365","124","8","116.25","Solo","30","96.00","Food vouchers","26-35","F","false","true","usa","LAX","33.942","-118.408","2023-01-17","2","4","594","2","2","247.96","2","2","0","0","Yes"
"535600","118","8","109.13","Solo","37","48.00","Food vouchers","36-45","F","false","false","usa","LAX","33.942","-118.408","2023-01-17","3","4","3236","2","2","379.79","2","3","0","0","Yes"
"535637","89","8","84.25","Solo","32","72.00","Food vouchers","26-35","F","false","false","canada","YYC","51.114","-114.02","2023-01-17","3","2","939","1","1","539.85","1","3","0","0","Yes"
"535682","59","8","55.38","Standard Travellers","18","0","10% off on taxi services","18-25","F","false","false","usa","LAX","33.942","-118.408","2023-01-17","0","0","0","0","0","0","0","0","0","0","No"
"535905","293","8","1044.25","Solo","33","128.00","Food vouchers","26-35","F","false","false","usa","JFK","40.64","-73.779","2023-01-17","1","2","1065","3","1","615.87","1","1","0","0","Yes"
"535994","108","8","100.50","Standard Travellers","26","0","10% off on taxi services","26-35","F","false","true","usa","MDW","41.786","-87.752","2023-01-17","1","0","1619.75","0","0","0","0","1","0","0","No"
"536641","169","8","155.88","Solo","49","72.00","Food vouchers","46-60","F","false","false","usa","DCA","38.852","-77.037","2023-01-17","5","10","1340","5","5","1784.156","5","5","0","0","Yes"
"536675","104","8","97.25","Solo","28","88.00","Food vouchers","26-35","F","false","false","usa","MSP","44.88","-93.217","2023-01-17","3","6","382","3","3","791.2225","3","3","0","0","Yes"
"536695","155","8","144.00","Solo","41","76.80","Food vouchers","36-45","F","true","false","canada","YZD","43.742","-79.466","2023-01-17","6","11","2667","6","6","1930.60","6","6","0","4597.60","Yes"
"536876","74","8","69.38","Solo","30","72.00","Food vouchers","26-35","F","false","false","usa","MSP","44.88","-93.217","2023-01-17","1","2","224","1","1","190.69","1","1","0","0","Yes"
"537066","142","8","131.00","Solo","38","72.00","Food vouchers","36-45","F","false","false","usa","UGN","42.422","-87.868","2023-01-17","6","10","1257.6","5","5","1665.20","5","6","0","0","Yes"
"537671","130","8","121.13","Solo","45","104.00","Food vouchers","36-45","F","true","false","usa","JFK","40.64","-73.779","2023-01-18","3","6","1206.2","3","3","1278.16","3","3","0","2484.36","Yes"
"537770","135","8","126.13","Solo","41","64.00","Food vouchers","36-45","F","true","false","usa","PHL","39.872","-75.241","2023-01-18","4","6","1448.6","3","3","842.25","3","4","0","2290.85","Yes"
"538306","112","8","104.00","Solo","55","84.00","Food vouchers","46-60","F","true","true","usa","DMA","32.166","-110.883","2023-01-18","2","4","635","2","2","858.3","2","2","0","1493.30","Yes"
"538677","52","8","48.75","Solo","58","24.00","Food vouchers","46-60","F","true","false","usa","TYS","35.812","-83.993","2023-01-18","1","2","0","1","1","171.12","1","1","0","171.12","Yes"
"538696","78","8","72.75","Standard Travellers","25","0","10% off on taxi services","18-25","F","false","true","usa","BAD","32.502","-93.663","2023-01-18","2","0","282.00","0","0","0","0","2","0","0","No"
"538915","142","8","130.75","Solo","40","60.00","Food vouchers","36-45","F","true","false","usa","IND","39.717","-86.294","2023-01-18","4","8","187","4","4","1468.22","3","4","0","1655.22","Yes"
"539093","163","8","151.88","Solo","53","120.00","Food vouchers","46-60","F","true","false","usa","TNT","25.862","-80.897","2023-01-18","3","6","1319.65","3","3","1301.93","3","3","0","2621.58","Yes"
"539140","164","9","136.22","Solo","36","64.00","Food vouchers","36-45","F","true","false","usa","RIV","33.881","-117.259","2023-01-19","3","6","818.0","3","3","1915.1790","3","3","0","2733.18","Yes"
"539146","129","8","120.63","Solo","36","72.00","Food vouchers","36-45","F","false","true","usa","TCM","47.138","-122.476","2023-01-19","1","2","404","1","1","192.71","1","1","0","0","Yes"
"539414","121","8","111.75","Solo","36","108.00","Food vouchers","36-45","F","true","true","usa","FTW","32.82","-97.362","2023-01-19","3","4","3428.5","2","2","450.8225","2","3","0","3879.32","Yes"
"539493","140","9","116.56","Standard Travellers","17","0","10% off on taxi services","Under 18","F","false","false","usa","RIC","37.505","-77.319","2023-01-19","0","0","0","0","0","0","0","0","0","0","No"
"539637","109","8","100.00","Solo","59","192.00","Food vouchers","46-60","M","true","false","usa","IND","39.717","-86.294","2023-01-19","4","4","4902.75","2","2","402.59","2","4","0","5305.34","Yes"
"540094","135","8","126.50","Solo","45","80.00","Food vouchers","36-45","F","true","true","usa","MDW","41.786","-87.752","2023-01-19","3","6","198.00","3","3","1032.78","3","3","0","1230.78","Yes"
"540708","104","8","95.38","Solo","35","56.00","Food vouchers","26-35","F","true","false","usa","BOS","42.364","-71.005","2023-01-19","4","6","3035","3","3","1031.59","3","4","0","4066.59","Yes"
"541224","103","8","95.50","Solo","50","72.00","Food vouchers","46-60","F","false","true","canada","YMX","45.68","-74.039","2023-01-19","2","4","498","2","2","1363.37","2","2","0","0","Yes"
"541906","129","8","275.32","Business","51","186.00","Access to Business Lounges","46-60","F","true","false","usa","SJC","37.362","-121.929","2023-01-20","3","4","816","4","2","820.14","2","3","0","27868.90","Yes"
"542027","92","8","85.50","Solo","38","72.00","Food vouchers","36-45","F","false","true","usa","LBB","33.664","-101.823","2023-01-20","4","6","2528.0","3","3","648.366","3","4","0","0","Yes"
"542706","106","8","98.88","Standard Travellers","18","0","10% off on taxi services","18-25","F","false","false","canada","YYC","51.114","-114.02","2023-01-20","1","0","930","0","0","0","0","1","0","0","No"
"542857","120","8","111.13","Standard Travellers","21","0","10% off on taxi services","18-25","M","false","false","canada","YUL","45.468","-73.741","2023-01-20","0","0","0","0","0","0","0","0","0","0","No"
"543114","135","8","125.50","Solo","53","78.00","Food vouchers","46-60","F","true","false","usa","JFK","40.64","-73.779","2023-01-20","5","8","4142.90","4","4","1954.47","3","5","0","6097.37","Yes"
"543240","99","8","93.00","Solo","64","96.00","Food vouchers","60+","F","true","false","usa","LBB","33.664","-101.823","2023-01-21","3","2","3744","1","1","287.17","1","3","0","4031.17","Yes"
"543304","118","8","109.38","Business","49","96.00","Access to Business Lounges","46-60","F","false","true","usa","STL","38.748","-90.36","2023-01-21","3","6","2355.3","3","6","8338.87","3","3","1","0","Yes"
"544333","148","10","110.60","Standard Travellers","62","0","10% off on taxi services","60+","F","true","false","usa","SNA","33.676","-117.868","2023-01-21","0","0","0","0","0","0","0","0","0","0","No"
"544364","85","9","69.78","Standard Travellers","32","0","10% off on taxi services","26-35","F","false","false","usa","ICT","37.65","-97.433","2023-01-21","0","0","0","0","0","0","0","0","0","0","No"
"544414","119","8","109.63","Solo","56","96.00","Food vouchers","46-60","F","true","false","usa","ELP","31.807","-106.378","2023-01-21","3","6","3496","3","4","2853.59","2","3","1","6349.59","Yes"
"544685","330","8","1021.00","Business","37","280.00","Access to Business Lounges","36-45","M","false","true","usa","MCI","39.297","-94.714","2023-01-21","1","2","348","3","2","1083.08","1","1","1","0","Yes"
"544698","90","8","84.00","Standard Travellers","36","0","10% off on taxi services","36-45","F","true","true","usa","LGA","40.777","-73.872","2023-01-21","1","0","635","0","0","0","0","1","0","635.00","No"
"545272","87","8","80.50","Solo","53","144.00","Food vouchers","46-60","M","true","false","usa","PHX","33.434","-112.008","2023-01-22","1","2","2698.00","1","1","289.6530","1","1","0","2987.65","Yes"
"545318","108","8","100.38","Solo","52","112.00","Food vouchers","46-60","F","true","true","usa","IND","39.717","-86.294","2023-01-22","3","6","2660","3","3","944.7685","3","3","0","3604.77","Yes"
"545360","151","8","141.88","Business","38","72.00","Access to Business Lounges","36-45","M","false","false","usa","OKC","35.393","-97.601","2023-01-22","2","2","672","1","1","423.1","1","2","0","0","Yes"
"545404","382","10","744.44","Solo","51","89.14","Food vouchers","46-60","F","false","false","usa","IAH","29.98","-95.34","2023-01-22","5","10","1499.0","7","6","2749.424","5","5","1","0","Yes"
"546702","140","8","129.00","Solo","46","88.00","Food vouchers","46-60","F","true","false","usa","ORD","41.979","-87.904","2023-01-22","3","6","2412","3","4","1266.73","2","3","1","3678.73","Yes"
"546756","143","8","133.25","Business","45","84.00","Access to Business Lounges","36-45","F","false","false","usa","FYV","36.005","-94.17","2023-01-22","2","4","1912","2","3","1574.78","2","2","1","0","Yes"
"546864","400","8","1150.63","Solo","43","160.00","Food vouchers","36-45","M","true","false","usa","BOS","42.364","-71.005","2023-01-23","1","2","1155","3","1","758.1320","1","1","0","2582.01","Yes"
"547412","142","8","132.25","Business","53","120.00","Access to Business Lounges","46-60","M","false","false","usa","LGA","40.777","-73.872","2023-01-23","2","4","3532","2","4","894.43","2","2","1","0","Yes"
"547792","117","8","108.50","Solo","38","102.00","Food vouchers","36-45","F","false","true","usa","BFI","47.53","-122.302","2023-01-23","5","8","2350","4","6","3975.528","4","5","2","0","Yes"
"547911","106","8","98.13","Solo","40","60.00","Food vouchers","36-45","F","false","true","usa","SFO","37.619","-122.375","2023-01-23","2","4","344","2","2","1001.29","2","2","0","0","Yes"
"548022","182","8","168.50","Solo","47","168.00","Food vouchers","46-60","F","true","false","usa","SAT","29.534","-98.47","2023-01-23","4","8","3330","4","4","1395.094","4","4","0","4725.09","Yes"
"548032","169","8","155.88","Business","42","48.00","Access to Business Lounges","36-45","F","false","false","usa","ORD","41.979","-87.904","2023-01-23","3","6","1322","3","5","1847.83","3","3","1","0","Yes"
"548037","119","8","109.63","Solo","48","60.00","Food vouchers","46-60","F","true","false","usa","JFK","40.64","-73.779","2023-01-23","2","4","387","2","2","1153.94","2","2","0","1540.94","Yes"
"548193","255","8","798.61","Business","17","232.00","Access to Business Lounges","Under 18","F","false","true","usa","DEN","39.858","-104.667","2023-01-23","1","2","0","3","1","283.93","1","1","0","0","Yes"
"548256","117","8","107.25","Solo","42","104.00","Food vouchers","36-45","F","true","true","usa","CLE","41.412","-81.85","2023-01-23","4","6","1570","3","3","844.44","3","4","0","2414.44","Yes"
"548258","220","9","181.22","Solo","45","80.00","Food vouchers","36-45","M","false","false","usa","LOU","38.228","-85.664","2023-01-23","6","12","2121.40","6","6","1747.080","6","6","0","0","Yes"
"548422","228","8","278.63","Solo","39","92.00","Food vouchers","36-45","F","true","false","usa","TUL","36.198","-95.888","2023-01-23","4","8","2690","6","4","1540.08","4","4","0","4808.74","Yes"
"548488","118","8","108.75","Solo","37","88.00","Food vouchers","36-45","F","false","false","usa","JFK","40.64","-73.779","2023-01-23","3","6","1042","3","4","1080.43","3","3","1","0","Yes"
"548961","410","8","1144.75","Solo","40","42.00","Food vouchers","36-45","F","false","true","usa","RND","29.529","-98.279","2023-01-23","3","4","2695","4","2","547.602","2","3","0","0","Yes"
"549115","62","8","58.00","Solo","33","312.00","Food vouchers","26-35","F","false","true","canada","YYJ","48.647","-123.426","2023-01-24","1","2","4188","1","1","263.86","1","1","0","0","Yes"
"549116","136","8","127.50","Solo","44","168.00","Food vouchers","36-45","F","true","true","usa","LCK","39.814","-82.928","2023-01-24","3","6","6773","3","4","888.74","3","3","1","7661.74","Yes"
"549466","187","8","173.00","Solo","48","64.00","Food vouchers","46-60","F","true","false","usa","PNE","40.082","-75.011","2023-01-24","3","6","0","3","3","380.90","2","3","0","380.90","Yes"
"549777","109","8","99.88","Solo","29","96.00","Food vouchers","26-35","F","true","true","canada","YXD","53.573","-113.521","2023-01-24","1","2","81.0","1","1","533.85","1","1","0","614.85","Yes"
"550077","166","8","153.25","Solo","51","48.00","Food vouchers","46-60","M","true","false","canada","YUL","45.468","-73.741","2023-01-24","2","3","209.4","2","2","676.55","2","2","0","885.95","Yes"
"550229","99","8","92.38","Solo","38","80.00","Food vouchers","36-45","F","false","false","canada","YEG","53.31","-113.58","2023-01-24","3","6","226","3","4","2636.33","3","3","1","0","Yes"
"550298","152","8","142.13","Standard Travellers","24","0","10% off on taxi services","18-25","F","false","false","usa","LSV","36.236","-115.034","2023-01-24","1","0","528","0","0","0","0","1","0","0","No"
"550804","94","8","86.13","Solo","46","72.00","Food vouchers","46-60","M","true","true","usa","DAL","32.847","-96.852","2023-01-24","1","2","180","1","1","435.62","1","1","0","615.62","Yes"
"551448","158","8","146.25","Solo","47","48.00","Food vouchers","46-60","F","true","false","usa","GRR","42.881","-85.523","2023-01-25","3","6","222.1","3","4","2248.556","3","3","1","2470.66","Yes"
"551990","127","9","105.33","Solo","18","48.00","Food vouchers","18-25","F","false","false","usa","IAD","38.944","-77.456","2023-01-25","3","3","3523","2","3","1962.88","2","3","1","0","Yes"
"552440","87","8","80.13","Solo","56","72.00","Food vouchers","46-60","F","true","true","usa","SJC","37.362","-121.929","2023-01-25","2","4","102","2","2","683.66","2","2","0","785.66","Yes"
"552904","126","8","117.75","Solo","48","102.00","Food vouchers","46-60","F","false","true","usa","JFK","40.64","-73.779","2023-01-26","4","8","1875.90","4","5","1088.5040","3","4","1","0","Yes"
"553690","111","8","105.88","Standard Travellers","68","0","10% off on taxi services","60+","F","true","false","usa","LAX","33.942","-118.408","2023-01-26","0","0","0","0","0","0","0","0","0","0","No"
"554289","75","8","70.00","Standard Travellers","21","0","10% off on taxi services","18-25","F","false","false","usa","EWR","40.692","-74.169","2023-01-26","1","0","1296","0","0","0","0","1","0","0","No"
